ticket_id,config_identifier,router_family,base_model_key,escalation_model_key,memory_mode,ticket_text,gold_label,predicted_category,generated_predicted_category,final_answer,resolution_steps,reasoning,escalated,escalation_flags,parse_error,validation_error,generation_valid,usable_output,raw_response_saved,total_tokens,cost_usd,latency_ms,deterministic_gold_score,manual_quality_score,manual_category_understanding,manual_answer_actionable,manual_answer_complete,manual_resolution_steps_correct,manual_escalation_appropriate,manual_policy_grounded,manual_reviewer_notes,anonymous_system_id,gold_resolution_summary,gold_resolution_steps,gold_acceptance_criteria,gold_review_status,sample_source
3154,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,needs to be progressed needs progressed hello please create assign sn help progress change title cr pending thanks,Miscellaneous,Miscellaneous,HR Support,"To progress your request, please follow these steps: Confirm HR has recorded the change and effective date. Map new role to standard IT access profile. Add or remove applications, distribution lists, and HR permissions. Validate new permissions with the user and manager. Remove temporary or probationary access that is no longer required.","[""Confirm HR has recorded the change and effective date"", ""Map new role to standard IT access profile"", ""Add or remove applications, distribution lists, and HR permissions"", ""Validate new permissions with the user and manager"", ""Remove temporary or probationary access that is no longer required""]","The ticket refers to a role change, which typically requires an update to the employee's IT access. The provided pattern matches the 'Probation, Promotion and Role Change IT Updates' knowledge base article.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1277,0.0006385,3988.140462199226,0.5893918255619124,2,0,1,0,1,1,0,Low category alignment.; Misses key requirements from gold summary/criteria.; Escalation expected but not flagged.; Low policy/gold grounding.,System A,Progress IT ticket for miscellaneous request related to internal project support,"[""Gather detailed information about the project including sponsor, manager, and expected duration."", ""Identify and document the required systems such as repositories, CI/CD tools, databases, and test/stage environments."", ""Assign a primary IT contact or support group responsible for the project."", ""Define clear support hours, incident severity levels, and escalation contacts for the project."", ""Document the entire project setup and support model in a shared and accessible location."", ""Review the documentation with the project team to ensure accuracy and completeness."", ""Update the ticket with the progress and next steps for the requester.""]","[""Documentation of project setup and support model is complete and accurate."", ""A primary IT contact or support group is assigned and confirmed by the project team."", ""The ticket is updated with clear next steps and the requester acknowledges the progress.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3154,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,needs to be progressed needs progressed hello please create assign sn help progress change title cr pending thanks,Miscellaneous,Miscellaneous,HR Support,IT will update access based on HR records and standard procedures.,"[""Confirm HR records and effective date."", ""Map new role to IT access profile."", ""Update access and validate with user."", ""Document changes in shared location.""]","The request aligns with typical patterns for probation updates, requiring IT to follow standard procedures for access changes.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,925,0.0006475000000000001,2900.215543806553,0.5793131726874621,2,0,1,0,1,1,0,Low category alignment.; Misses key requirements from gold summary/criteria.; Escalation expected but not flagged.; Low policy/gold grounding.; Very short answer.,System F,Progress IT ticket for miscellaneous request related to internal project support,"[""Gather detailed information about the project including sponsor, manager, and expected duration."", ""Identify and document the required systems such as repositories, CI/CD tools, databases, and test/stage environments."", ""Assign a primary IT contact or support group responsible for the project."", ""Define clear support hours, incident severity levels, and escalation contacts for the project."", ""Document the entire project setup and support model in a shared and accessible location."", ""Review the documentation with the project team to ensure accuracy and completeness."", ""Update the ticket with the progress and next steps for the requester.""]","[""Documentation of project setup and support model is complete and accurate."", ""A primary IT contact or support group is assigned and confirmed by the project team."", ""The ticket is updated with clear next steps and the requester acknowledges the progress.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3155,llm_only__base_llm1__mem_rag_bm25,llm_only,llm1,,rag_bm25,please access to confluence for please confluence dear please confluence thank best regards agile safe agile methodology next annual leave november,Access,Access,Access,"To grant access to Confluence, verify the requester's identity and approval, identify the required system and role, check for existing access, apply the change via the appropriate tool, and confirm the access works.","[""Verify requester identity and approval from manager or system owner."", ""Identify the exact system and role level required for Confluence access."", ""Check for existing access to avoid duplicates."", ""Apply the change via the IAM tool or application admin console."", ""Ask the user to log off and back in to refresh permissions.""]","The request is for access to Confluence, which fits the Access Request Flow category. The steps involve verifying identity, identifying the system, checking for duplicates, applying changes, and confirming access.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1133,0.006797999999999999,4695.93219505623,0.6852145834401865,6,2,1,1,2,2,1,Acceptable scoring across all dimensions.,System D,Grant access to Confluence,"[""Verify the identity of the requester and obtain approval from their manager or the system owner."", ""Determine the specific Confluence space(s) or group(s) required and the appropriate role level."", ""Review current access levels to prevent granting duplicate permissions."", ""Execute the access change through the IAM tool, AD group management, or the Confluence admin console."", ""Instruct the user to sign out and sign back in to update their session permissions."", ""Test the access by performing key actions within Confluence; document the groups and roles applied in the ticket.""]","[""The user demonstrates successful login and navigation within the specified Confluence spaces."", ""The assigned role level and permissions match the requirements for the user's role within the organization.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3155,llm_only__base_llm2__mem_rag_bm25,llm_only,llm2,,rag_bm25,please access to confluence for please confluence dear please confluence thank best regards agile safe agile methodology next annual leave november,Access,Access,Access,"To grant access to Confluence, we need to verify your identity and confirm the required access level. We will then apply the necessary changes through our IAM tool and ensure the permissions are correctly set.","[""Verify requester's identity and approval."", ""Identify required Confluence access level."", ""Check for existing access to avoid duplication."", ""Apply access changes via IAM tool."", ""Confirm access works for key actions.""]","The request clearly indicates a need for Confluence access related to agile methodologies, aligning with typical access requests.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1032,0.0030960000000000002,3990.9907181281596,0.6006507305253646,5,2,1,1,1,2,1,Acceptable scoring across all dimensions.,System B,Grant access to Confluence,"[""Verify the identity of the requester and obtain approval from their manager or the system owner."", ""Determine the specific Confluence space(s) or group(s) required and the appropriate role level."", ""Review current access levels to prevent granting duplicate permissions."", ""Execute the access change through the IAM tool, AD group management, or the Confluence admin console."", ""Instruct the user to sign out and sign back in to update their session permissions."", ""Test the access by performing key actions within Confluence; document the groups and roles applied in the ticket.""]","[""The user demonstrates successful login and navigation within the specified Confluence spaces."", ""The assigned role level and permissions match the requirements for the user's role within the organization.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3155,slm_dominant__base_slm1__esc_llm2__mem_rag_bm25,slm_dominant,slm1,llm2,rag_bm25,please access to confluence for please confluence dear please confluence thank best regards agile safe agile methodology next annual leave november,Access,Access,Access,Your Confluence access has been granted. Please log off and back in to refresh permissions.,"[""Verify requester identity and approval"", ""Identify exact system and role level"", ""Apply change via IAM tool or application admin console"", ""Ask user to log off and back in to refresh permissions""]","The request matches the Access Request Flow pattern for creating user access to systems, in this case, Confluence.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1278,0.0006389999999999999,1977.1929590497166,0.6327780282235448,2,2,1,1,0,2,0,Unsafe: answer claims action completed without process.,System C,Grant access to Confluence,"[""Verify the identity of the requester and obtain approval from their manager or the system owner."", ""Determine the specific Confluence space(s) or group(s) required and the appropriate role level."", ""Review current access levels to prevent granting duplicate permissions."", ""Execute the access change through the IAM tool, AD group management, or the Confluence admin console."", ""Instruct the user to sign out and sign back in to update their session permissions."", ""Test the access by performing key actions within Confluence; document the groups and roles applied in the ticket.""]","[""The user demonstrates successful login and navigation within the specified Confluence spaces."", ""The assigned role level and permissions match the requirements for the user's role within the organization.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3155,slm_dominant__base_slm2__esc_llm2__mem_rag_bm25,slm_dominant,slm2,llm2,rag_bm25,please access to confluence for please confluence dear please confluence thank best regards agile safe agile methodology next annual leave november,Access,Access,Access,Access granted to Confluence for agile safe methodology documentation. Verify access and log off then back in.,"[""Verify requester identity and approval."", ""Identify exact Confluence access needed."", ""Check for existing access."", ""Apply change via IAM tool."", ""Confirm access works.""]","The request is for system access, matching the 'Access' category pattern.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,999,0.0006992999999990001,1124.9233989510685,0.5804249944439844,5,2,1,1,1,2,1,Acceptable scoring across all dimensions.,System E,Grant access to Confluence,"[""Verify the identity of the requester and obtain approval from their manager or the system owner."", ""Determine the specific Confluence space(s) or group(s) required and the appropriate role level."", ""Review current access levels to prevent granting duplicate permissions."", ""Execute the access change through the IAM tool, AD group management, or the Confluence admin console."", ""Instruct the user to sign out and sign back in to update their session permissions."", ""Test the access by performing key actions within Confluence; document the groups and roles applied in the ticket.""]","[""The user demonstrates successful login and navigation within the specified Confluence spaces."", ""The assigned role level and permissions match the requirements for the user's role within the organization.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3155,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,please access to confluence for please confluence dear please confluence thank best regards agile safe agile methodology next annual leave november,Access,Access,Access,Your Confluence access has been granted. Please log off and back in to refresh permissions.,"[""Verify requester identity and approval"", ""Identify exact system and role level"", ""Apply change via IAM tool or application admin console"", ""Ask user to log off and back in to refresh permissions""]","The request matches the Access Request Flow pattern for creating user access to systems, in this case, Confluence.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1278,0.0006389999999999999,3507.564120925963,0.6327780282235448,2,2,1,1,0,2,0,Unsafe: answer claims action completed without process.,System A,Grant access to Confluence,"[""Verify the identity of the requester and obtain approval from their manager or the system owner."", ""Determine the specific Confluence space(s) or group(s) required and the appropriate role level."", ""Review current access levels to prevent granting duplicate permissions."", ""Execute the access change through the IAM tool, AD group management, or the Confluence admin console."", ""Instruct the user to sign out and sign back in to update their session permissions."", ""Test the access by performing key actions within Confluence; document the groups and roles applied in the ticket.""]","[""The user demonstrates successful login and navigation within the specified Confluence spaces."", ""The assigned role level and permissions match the requirements for the user's role within the organization.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3155,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,please access to confluence for please confluence dear please confluence thank best regards agile safe agile methodology next annual leave november,Access,Access,Access,Access granted to Confluence for agile safe methodology documentation. Verify access and log off then back in.,"[""Verify requester identity and approval."", ""Identify exact Confluence access needed."", ""Check for existing access."", ""Apply change via IAM tool."", ""Confirm access works.""]","The request is for system access, matching the 'Access' category pattern.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,999,0.0006992999999990001,3085.1223058998585,0.5804249944439844,5,2,1,1,1,2,1,Acceptable scoring across all dimensions.,System F,Grant access to Confluence,"[""Verify the identity of the requester and obtain approval from their manager or the system owner."", ""Determine the specific Confluence space(s) or group(s) required and the appropriate role level."", ""Review current access levels to prevent granting duplicate permissions."", ""Execute the access change through the IAM tool, AD group management, or the Confluence admin console."", ""Instruct the user to sign out and sign back in to update their session permissions."", ""Test the access by performing key actions within Confluence; document the groups and roles applied in the ticket.""]","[""The user demonstrates successful login and navigation within the specified Confluence spaces."", ""The assigned role level and permissions match the requirements for the user's role within the organization.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3380,llm_only__base_llm1__mem_rag_bm25,llm_only,llm1,,rag_bm25,lazar wants to access shopping list it wants shopping please provide accept decline requests,Storage,Storage,Storage,"Lazar can access the shopping list by logging into the corporate system. To accept or decline requests, Lazar should use the designated request management tool within the system.","[""Instruct Lazar to log into the corporate system to access the shopping list."", ""Guide Lazar to use the request management tool within the system to accept or decline requests.""]","The request involves accessing a corporate shopping list and managing requests, which falls under storage and access management.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1008,0.006047999999999,3799.695358145982,0.6175420951117809,5,2,1,1,1,2,1,Acceptable scoring across all dimensions.,System D,Access request for shopping list,"[""Verify lazars identity and confirm approval from manager or system owner"", ""Determine if the shopping list is part of a corporate system or a personal request"", ""If corporate, identify the exact system or application where the shopping list is located"", ""Check for existing access to the shopping list to avoid granting duplicate permissions"", ""Grant access via IAM tool, AD group, or application admin console if the request is within scope"", ""Instruct lazars to log off and back in to refresh permissions"", ""Test access with lazars to ensure they can view and edit the shopping list""]","[""Lazar has confirmed access to the shopping list"", ""Lazar can perform all necessary actions on the shopping list without encountering any issues""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3380,llm_only__base_llm2__mem_rag_bm25,llm_only,llm2,,rag_bm25,lazar wants to access shopping list it wants shopping please provide accept decline requests,Storage,Storage,Storage,Access to the shopping list has been requested by Lazar. Please review and either approve or deny this request based on company policy regarding data access.,"[""Review Lazar's request for shopping list access."", ""Determine if Lazar's role justifies access."", ""Approve or deny request based on findings."", ""Document decision for audit purposes."", ""Notify Lazar of the outcome.""]","The request pertains to accessing a specific list, likely containing sensitive information, thus requiring administrative oversight.",False,"{""needs_human"": true, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,954,0.0028620000000000004,4276.953898835927,0.5600696777774394,3,0,1,1,1,1,1,Low category alignment.; Unnecessary escalation flagged.,System B,Access request for shopping list,"[""Verify lazars identity and confirm approval from manager or system owner"", ""Determine if the shopping list is part of a corporate system or a personal request"", ""If corporate, identify the exact system or application where the shopping list is located"", ""Check for existing access to the shopping list to avoid granting duplicate permissions"", ""Grant access via IAM tool, AD group, or application admin console if the request is within scope"", ""Instruct lazars to log off and back in to refresh permissions"", ""Test access with lazars to ensure they can view and edit the shopping list""]","[""Lazar has confirmed access to the shopping list"", ""Lazar can perform all necessary actions on the shopping list without encountering any issues""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3380,slm_dominant__base_slm1__esc_llm2__mem_rag_bm25,slm_dominant,slm1,llm2,rag_bm25,lazar wants to access shopping list it wants shopping please provide accept decline requests,Storage,Storage,Miscellaneous,"I'm sorry for any confusion, but our system does not provide shopping list access or shopping services. You can create a shopping list on your own and use it for your shopping needs.","[""Explain the support boundaries for personal shopping."", ""Provide guidance for creating and managing a personal shopping list.""]",The request is outside the scope of our IT services as it pertains to personal shopping rather than administrative access or system-related tasks.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1174,0.000587,1462.449864950031,0.5600317361931065,4,0,1,1,1,2,1,Low category alignment.,System C,Access request for shopping list,"[""Verify lazars identity and confirm approval from manager or system owner"", ""Determine if the shopping list is part of a corporate system or a personal request"", ""If corporate, identify the exact system or application where the shopping list is located"", ""Check for existing access to the shopping list to avoid granting duplicate permissions"", ""Grant access via IAM tool, AD group, or application admin console if the request is within scope"", ""Instruct lazars to log off and back in to refresh permissions"", ""Test access with lazars to ensure they can view and edit the shopping list""]","[""Lazar has confirmed access to the shopping list"", ""Lazar can perform all necessary actions on the shopping list without encountering any issues""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3380,slm_dominant__base_slm2__esc_llm2__mem_rag_bm25,slm_dominant,slm2,llm2,rag_bm25,lazar wants to access shopping list it wants shopping please provide accept decline requests,Storage,Storage,Miscellaneous,"Lazar's request is for a shopping list, not related to administrative rights or unsupported issues.","[""Identify if the shopping list is a corporate asset."", ""Provide guidance for accessing the list through the appropriate channel."", ""Record the request for future reference.""]","The request does not pertain to administrative rights or unsupported issues, but rather a general service request.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,958,0.0006705999999999999,1308.4831819869578,0.5905864427550598,5,0,1,2,1,2,1,Low category alignment.,System E,Access request for shopping list,"[""Verify lazars identity and confirm approval from manager or system owner"", ""Determine if the shopping list is part of a corporate system or a personal request"", ""If corporate, identify the exact system or application where the shopping list is located"", ""Check for existing access to the shopping list to avoid granting duplicate permissions"", ""Grant access via IAM tool, AD group, or application admin console if the request is within scope"", ""Instruct lazars to log off and back in to refresh permissions"", ""Test access with lazars to ensure they can view and edit the shopping list""]","[""Lazar has confirmed access to the shopping list"", ""Lazar can perform all necessary actions on the shopping list without encountering any issues""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3380,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,lazar wants to access shopping list it wants shopping please provide accept decline requests,Storage,Storage,Miscellaneous,"I'm sorry for any confusion, but our system does not provide shopping list access or shopping services. You can create a shopping list on your own and use it for your shopping needs.","[""Explain the support boundaries for personal shopping."", ""Provide guidance for creating and managing a personal shopping list.""]",The request is outside the scope of our IT services as it pertains to personal shopping rather than administrative access or system-related tasks.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1174,0.000587,3283.127199858427,0.5600317361931065,4,0,1,1,1,2,1,Low category alignment.,System A,Access request for shopping list,"[""Verify lazars identity and confirm approval from manager or system owner"", ""Determine if the shopping list is part of a corporate system or a personal request"", ""If corporate, identify the exact system or application where the shopping list is located"", ""Check for existing access to the shopping list to avoid granting duplicate permissions"", ""Grant access via IAM tool, AD group, or application admin console if the request is within scope"", ""Instruct lazars to log off and back in to refresh permissions"", ""Test access with lazars to ensure they can view and edit the shopping list""]","[""Lazar has confirmed access to the shopping list"", ""Lazar can perform all necessary actions on the shopping list without encountering any issues""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3380,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,lazar wants to access shopping list it wants shopping please provide accept decline requests,Storage,Storage,Miscellaneous,"Lazar's request is for a shopping list, not related to administrative rights or unsupported issues.","[""Identify if the shopping list is a corporate asset."", ""Provide guidance for accessing the list through the appropriate channel."", ""Record the request for future reference.""]","The request does not pertain to administrative rights or unsupported issues, but rather a general service request.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,958,0.0006705999999999999,3910.134038189426,0.5905864427550598,5,0,1,2,1,2,1,Low category alignment.,System F,Access request for shopping list,"[""Verify lazars identity and confirm approval from manager or system owner"", ""Determine if the shopping list is part of a corporate system or a personal request"", ""If corporate, identify the exact system or application where the shopping list is located"", ""Check for existing access to the shopping list to avoid granting duplicate permissions"", ""Grant access via IAM tool, AD group, or application admin console if the request is within scope"", ""Instruct lazars to log off and back in to refresh permissions"", ""Test access with lazars to ensure they can view and edit the shopping list""]","[""Lazar has confirmed access to the shopping list"", ""Lazar can perform all necessary actions on the shopping list without encountering any issues""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3487,llm_only__base_llm1__mem_rag_bm25,llm_only,llm1,,rag_bm25,new purchase po purchase po dear purchased by converter pin key key please log allocation after receive item please take consideration mandatory receipts section order receive item ordered how video link kind regards administrator,Purchase,Purchase,Purchase,"To log the allocation after receiving the purchased item, follow these steps: 1. Verify the item received matches the purchase order. 2. Log the item in the procurement system under the correct allocation. 3. Ensure all mandatory receipts are completed and attached. 4. Confirm the video link provided for any additional instructions or verification.","[""Verify the item received matches the purchase order."", ""Log the item in the procurement system under the correct allocation."", ""Ensure all mandatory receipts are completed and attached."", ""Confirm the video link provided for any additional instructions or verification.""]",The request involves logging allocation after receiving a purchased item and ensuring mandatory receipts are completed.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1065,0.006390000000000001,4637.248093029484,0.6704357911716609,7,2,2,1,1,2,1,Acceptable scoring across all dimensions.,System D,"New Purchase PO: Allocation, Receipt, and Tracking","[""Verify that the requester has access to the procurement system and can initiate a purchase order."", ""Check the status of the purchase order (PO) to ensure it is not stuck in a pending state."", ""Ensure that the correct cost centre, GL code, and vendor are selected before proceeding."", ""Guide the user through fixing any validation errors and resubmitting the PO."", ""Confirm PO approval and share the PO number with the requester."", ""Upon receiving the item, log the allocation in the procurement system and consider mandatory receipts as per the order."", ""Track the status of the hardware order using the PO or order number to confirm delivery.""]","[""The PO is approved, and the item is correctly allocated in the procurement system."", ""The item is received, and its delivery is confirmed with appropriate tracking details.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3487,llm_only__base_llm2__mem_rag_bm25,llm_only,llm2,,rag_bm25,new purchase po purchase po dear purchased by converter pin key key please log allocation after receive item please take consideration mandatory receipts section order receive item ordered how video link kind regards administrator,Purchase,Purchase,Purchase,This request pertains to logging the allocation of a purchase order and ensuring that a receipt is taken upon receiving the ordered item. The sender also requests a video link for further instructions.,"[""Verify access to procurement system."", ""Check PO status and ensure correct details."", ""Log allocation post-receipt."", ""Request receipt upon item receipt."", ""Provide video link for guidance.""]",The ticket involves standard procurement practices including logging PO allocations and verifying receipt of items. It also includes a request for additional guidance via a video link.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,959,0.0028770000000000002,2197.6715920027345,0.6588506192912602,5,2,1,1,1,2,1,Acceptable scoring across all dimensions.,System B,"New Purchase PO: Allocation, Receipt, and Tracking","[""Verify that the requester has access to the procurement system and can initiate a purchase order."", ""Check the status of the purchase order (PO) to ensure it is not stuck in a pending state."", ""Ensure that the correct cost centre, GL code, and vendor are selected before proceeding."", ""Guide the user through fixing any validation errors and resubmitting the PO."", ""Confirm PO approval and share the PO number with the requester."", ""Upon receiving the item, log the allocation in the procurement system and consider mandatory receipts as per the order."", ""Track the status of the hardware order using the PO or order number to confirm delivery.""]","[""The PO is approved, and the item is correctly allocated in the procurement system."", ""The item is received, and its delivery is confirmed with appropriate tracking details.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3487,slm_dominant__base_slm1__esc_llm2__mem_rag_bm25,slm_dominant,slm1,llm2,rag_bm25,new purchase po purchase po dear purchased by converter pin key key please log allocation after receive item please take consideration mandatory receipts section order receive item ordered how video link kind regards administrator,Purchase,Purchase,,"After receiving the items, please log the allocation. Here's how: 1. Navigate to the procurement system. 2. Find the relevant purchase order. 3. Update the status to 'Received'. 4. Allocate the items to the appropriate inventory. 5. Save the changes.","[""Navigate to procurement system"", ""Find relevant PO"", ""Update status to 'Received'"", ""Allocate items to inventory"", ""Save changes""]","The request is related to the Purchase Order Workflow and Tracking Orders and Deliveries, specifically the log allocation step after receiving items.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",Model output is not valid JSON.,,True,False,True,1233,0.0006165,1811.5920131094754,0.6219219270708489,6,2,2,1,1,2,1,Acceptable scoring across all dimensions.,System C,"New Purchase PO: Allocation, Receipt, and Tracking","[""Verify that the requester has access to the procurement system and can initiate a purchase order."", ""Check the status of the purchase order (PO) to ensure it is not stuck in a pending state."", ""Ensure that the correct cost centre, GL code, and vendor are selected before proceeding."", ""Guide the user through fixing any validation errors and resubmitting the PO."", ""Confirm PO approval and share the PO number with the requester."", ""Upon receiving the item, log the allocation in the procurement system and consider mandatory receipts as per the order."", ""Track the status of the hardware order using the PO or order number to confirm delivery.""]","[""The PO is approved, and the item is correctly allocated in the procurement system."", ""The item is received, and its delivery is confirmed with appropriate tracking details.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3487,slm_dominant__base_slm2__esc_llm2__mem_rag_bm25,slm_dominant,slm2,llm2,rag_bm25,new purchase po purchase po dear purchased by converter pin key key please log allocation after receive item please take consideration mandatory receipts section order receive item ordered how video link kind regards administrator,Purchase,Purchase,Purchase,This ticket involves logging PO allocation post-receipt of an item. The PO process requires verification of correct entries and timely allocation once items are received.,"[""Verify PO status is correct."", ""Check for any validation errors."", ""Log allocation in procurement system."", ""Confirm receipt with supplier.""]","The request pertains to the purchase order workflow, specifically the step of allocating a PO after receiving an item.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,935,0.0006544999999999999,1164.909872924909,0.651635670912611,5,2,1,1,1,2,1,Acceptable scoring across all dimensions.,System E,"New Purchase PO: Allocation, Receipt, and Tracking","[""Verify that the requester has access to the procurement system and can initiate a purchase order."", ""Check the status of the purchase order (PO) to ensure it is not stuck in a pending state."", ""Ensure that the correct cost centre, GL code, and vendor are selected before proceeding."", ""Guide the user through fixing any validation errors and resubmitting the PO."", ""Confirm PO approval and share the PO number with the requester."", ""Upon receiving the item, log the allocation in the procurement system and consider mandatory receipts as per the order."", ""Track the status of the hardware order using the PO or order number to confirm delivery.""]","[""The PO is approved, and the item is correctly allocated in the procurement system."", ""The item is received, and its delivery is confirmed with appropriate tracking details.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
3487,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,new purchase po purchase po dear purchased by converter pin key key please log allocation after receive item please take consideration mandatory receipts section order receive item ordered how video link kind regards administrator,Purchase,Purchase,,"After receiving the items, please log the allocation. Here's how: 1. Navigate to the procurement system. 2. Find the relevant purchase order. 3. Update the status to 'Received'. 4. Allocate the items to the appropriate inventory. 5. Save the changes.","[""Navigate to procurement system"", ""Find relevant PO"", ""Update status to 'Received'"", ""Allocate items to inventory"", ""Save changes""]","The request is related to the Purchase Order Workflow and Tracking Orders and Deliveries, specifically the log allocation step after receiving items.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",Model output is not valid JSON.,,True,False,True,1233,0.0006165,3714.843710884452,0.6219219270708489,6,2,2,1,1,2,1,Acceptable scoring across all dimensions.,System A,"New Purchase PO: Allocation, Receipt, and Tracking","[""Verify that the requester has access to the procurement system and can initiate a purchase order."", ""Check the status of the purchase order (PO) to ensure it is not stuck in a pending state."", ""Ensure that the correct cost centre, GL code, and vendor are selected before proceeding."", ""Guide the user through fixing any validation errors and resubmitting the PO."", ""Confirm PO approval and share the PO number with the requester."", ""Upon receiving the item, log the allocation in the procurement system and consider mandatory receipts as per the order."", ""Track the status of the hardware order using the PO or order number to confirm delivery.""]","[""The PO is approved, and the item is correctly allocated in the procurement system."", ""The item is received, and its delivery is confirmed with appropriate tracking details.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
